year_month,airport_code,airport_name,state,scheduled_departures,on_time_arrival_pct,dep_delay_rate_pct,avg_dep_delay_min,avg_taxi_out_min,cancellation_rate_pct
2025-09,ATL,Hartsfield Jackson Atlanta International Airport,GA,25839,86.53,13.32,4.4,15.5,0.074
2025-09,ILM,Wilmington International Airport,NC,698,87.1,13.62,5.13,16.17,1.146
2025-09,GSP,Greenville-Spartanburg International Airport,SC,1148,89.12,10.51,3.02,15.41,0.523
2025-09,TPA,Tampa International Airport,FL,5502,87.1,13.28,6.45,15.29,0.218
2025-09,ALB,Albany International Airport,NY,989,86.67,12.08,5.05,12.62,0.404
2025-09,FAY,Fayetteville Regional Airport - Grannis Field,NC,57,96.49,15.79,5.79,13.47,0.0
2025-09,LRD,Laredo International Airport,TX,129,82.54,14.96,9.97,14.32,1.55
2025-09,DTW,Detroit Metropolitan Wayne County Airport,MI,10014,87.08,11.96,4.7,17.02,0.19
2025-09,GCK,Garden City Regional Airport,KS,60,87.93,13.56,3.68,12.97,1.667
2025-09,YUM,Yuma International Airport / Marine Corps Air Station Yuma,AZ,119,87.93,18.8,13.9,15.42,1.681
2025-09,MTJ,Montrose Regional Airport,CO,174,74.14,21.26,20.88,18.64,0.0
2025-09,SLC,Salt Lake City International Airport,UT,9344,88.17,11.27,3.53,17.09,0.193
2025-09,SAN,San Diego International Airport,CA,7875,81.88,20.78,12.35,22.11,1.371
2025-09,IAD,Washington Dulles International Airport,VA,4815,86.75,11.22,4.57,20.39,0.27
2025-09,PSC,Tri Cities Airport,WA,488,91.19,8.61,3.25,16.2,0.0
2025-09,SNA,John Wayne Orange County International Airport,CA,3751,84.66,16.63,7.0,16.64,0.587
2025-09,EGE,Eagle County Regional Airport,CO,158,74.84,19.23,13.87,22.38,1.266
2025-09,ONT,Ontario International Airport,CA,2177,84.79,15.14,8.69,14.55,0.505
2025-09,BZN,Bozeman Yellowstone International Airport,MT,1081,86.69,13.73,4.77,15.96,0.278
2025-09,KOA,Ellison Onizuka Kona International Airport at Keāhole,HI,1234,93.39,6.92,0.36,11.68,0.486
2025-09,LIH,Lihue Airport,HI,1228,90.74,8.51,0.68,10.25,0.489
2025-09,MFR,Rogue Valley International-Medford Airport,OR,369,86.99,10.03,0.95,17.19,0.0
2025-09,PVD,Rhode Island T. F. Green International Airport,RI,1318,83.93,13.26,6.13,14.5,0.455
2025-09,DRO,Durango La Plata County Airport,CO,346,77.35,23.62,14.52,19.69,0.867
2025-09,FAI,Fairbanks International Airport,AK,359,86.59,7.54,-2.23,14.2,0.279
2025-09,ABE,Lehigh Valley International Airport,PA,243,89.63,8.26,-0.82,14.07,0.412
2025-09,VPS,Destin-Fort Walton Beach Airport,FL,801,89.32,10.78,6.21,15.53,0.375
2025-09,OAJ,Albert J Ellis Airport,NC,30,100.0,0.0,-6.5,18.7,0.0
2025-09,DAL,Dallas Love Field,TX,5518,81.95,21.32,10.39,13.36,0.127
2025-09,MDW,Chicago Midway International Airport,IL,6459,84.05,18.14,7.5,14.9,0.062
2025-09,BET,Bethel Airport,AK,60,76.27,22.03,7.61,11.36,1.667
2025-09,SCC,Deadhorse Airport,AK,44,93.18,2.27,-15.05,10.0,0.0
2025-09,DLG,Dillingham Airport,AK,30,83.33,20.0,-1.87,10.93,0.0
2025-09,ADK,Adak Airport,AK,8,66.67,33.33,35.67,11.33,25.0
2025-09,ACK,Nantucket Memorial Airport,MA,177,69.54,25.71,12.06,19.72,1.13
2025-09,MVY,Martha's Vineyard Airport,MA,91,84.27,12.22,12.89,15.97,1.099
2025-09,HYA,Cape Cod Gateway Airport,MA,36,91.67,11.11,-0.19,13.92,0.0
2025-09,FNT,Bishop International Airport,MI,267,80.45,15.79,12.44,14.36,0.375
2025-09,MOT,Minot International Airport,ND,254,83.86,11.81,1.67,18.7,0.0
2025-09,AZA,Mesa Gateway Airport,AZ,313,89.46,10.54,-1.76,13.5,0.0
2025-09,IDA,Idaho Falls Regional Airport,ID,387,82.2,16.06,13.7,19.53,0.258
2025-09,RFD,Chicago Rockford International Airport,IL,60,80.0,15.0,3.73,12.23,0.0
2025-09,IAG,Niagara Falls International Airport,NY,26,76.92,23.08,9.85,11.23,0.0
2025-09,CKB,North Central West Virginia Airport,WV,8,75.0,25.0,19.13,10.25,0.0
2025-10,LAS,Harry Reid International Airport,NV,15597,77.09,25.98,13.79,20.06,0.314
2025-10,IAD,Washington Dulles International Airport,VA,4854,84.64,12.48,5.95,20.63,0.268
2025-10,CID,The Eastern Iowa Airport,IA,714,82.58,15.57,5.2,14.4,0.14
2025-10,CHS,Charleston International Airport,SC,2149,79.53,20.99,12.97,15.66,0.465
2025-10,AUS,Austin Bergstrom International Airport,TX,7845,76.78,23.73,12.79,15.98,0.395
2025-10,SNA,John Wayne Orange County International Airport,CA,3871,82.91,19.91,10.99,16.04,0.594
2025-10,BNA,Nashville International Airport,TN,9841,75.37,27.84,14.64,16.22,0.417
2025-10,JAC,Jackson Hole Airport,WY,413,76.96,19.42,9.65,20.03,0.242
2025-10,CVG,Cincinnati Northern Kentucky International Airport,KY,2941,81.23,14.83,6.17,16.06,0.476
2025-10,TVC,Cherry Capital Airport,MI,489,72.9,20.9,14.81,15.96,0.204
2025-10,DTW,Detroit Metropolitan Wayne County Airport,MI,10950,85.33,13.5,6.16,16.68,0.274
2025-10,SBA,Santa Barbara Municipal Airport,CA,747,82.57,17.94,8.04,16.41,0.0
2025-10,MCI,Kansas City International Airport,MO,4214,80.3,17.76,8.8,15.68,0.332
2025-10,ABQ,Albuquerque International Sunport,NM,2383,84.06,18.03,10.12,13.56,0.378
2025-10,ALB,Albany International Airport,NY,1135,81.63,15.62,6.12,13.6,0.176
2025-10,GUM,Antonio B. Won Pat International Airport,TT,62,96.72,6.56,-5.25,14.84,1.613
2025-10,SPN,Saipan International Airport,TT,31,96.67,3.33,-10.7,9.97,3.226
2025-10,ANC,Ted Stevens Anchorage International Airport,AK,1448,86.63,12.42,4.03,14.88,1.588
2025-10,SMF,Sacramento International Airport,CA,4937,81.51,19.28,8.32,14.33,0.385
2025-10,FSD,Sioux Falls Regional Airport,SD,681,76.37,15.91,11.58,17.69,0.294
2025-10,XNA,Northwest Arkansas National Airport,AR,1154,83.09,14.34,4.4,16.11,0.867
2025-10,GTF,Great Falls International Airport,MT,175,88.51,10.34,6.87,17.51,0.571
2025-10,LIH,Lihue Airport,HI,1258,89.36,8.79,2.6,10.29,0.477
2025-10,RDM,Roberts Field,OR,556,86.8,10.83,0.97,19.08,0.36
2025-10,COS,City of Colorado Springs Municipal Airport,CO,1227,83.54,16.34,6.91,20.56,0.244
2025-10,TYS,McGhee Tyson Airport,TN,1277,74.19,22.88,13.51,16.93,0.392
2025-10,OKC,OKC Will Rogers World Airport,OK,2101,82.22,16.28,7.79,15.47,0.286
2025-10,GSP,Greenville-Spartanburg International Airport,SC,1199,83.85,16.97,7.16,15.8,0.25
2025-10,SDF,Louisville Muhammad Ali International Airport,KY,2089,83.98,16.08,6.86,15.09,0.574
2025-10,TUL,Tulsa International Airport,OK,1636,81.32,17.11,7.94,15.37,0.672
2025-10,PVD,Rhode Island T. F. Green International Airport,RI,1404,81.99,17.0,11.62,14.11,0.285
2025-10,DRO,Durango La Plata County Airport,CO,355,81.25,17.05,7.54,23.57,0.845
2025-10,EYW,Key West International Airport,FL,558,84.48,15.29,6.94,13.56,0.358
2025-10,DAL,Dallas Love Field,TX,6100,75.88,27.93,15.2,13.27,0.803
2025-10,ISP,Long Island MacArthur Airport,NY,365,84.76,19.01,9.71,11.25,0.548
2025-10,ITO,Hilo International Airport,HI,541,88.13,12.06,3.43,9.88,0.37
2025-10,LBB,Lubbock Preston Smith International Airport,TX,581,84.92,13.67,5.3,15.15,0.516
2025-10,MDW,Chicago Midway International Airport,IL,6536,80.18,22.02,9.26,14.4,0.168
2025-10,MHT,Manchester-Boston Regional Airport,NH,531,84.53,18.68,5.47,12.93,0.188
2025-10,OAK,Oakland San Francisco Bay Airport,CA,2771,79.62,24.13,11.36,12.49,0.253
2025-11,LAX,Los Angeles International Airport,CA,15422,79.66,19.45,10.83,19.11,1.777
2025-11,DEN,Denver International Airport,CO,25280,84.74,16.91,7.93,18.19,1.444
2025-11,CHS,Charleston International Airport,SC,2082,80.56,19.2,12.23,16.15,2.209
2025-11,EWR,Newark Liberty International Airport,NJ,10403,73.95,21.24,14.37,27.4,4.393
2025-11,SEA,Seattle–Tacoma International Airport,WA,12616,81.88,16.52,7.18,23.7,1.688
2025-11,SFO,San Francisco International Airport,CA,12022,78.58,20.2,11.56,21.4,1.863
2025-11,ATL,Hartsfield Jackson Atlanta International Airport,GA,25888,80.32,19.36,10.09,16.83,2.453
2025-11,CLT,Charlotte Douglas International Airport,NC,14945,81.13,19.28,10.91,20.67,1.452
2025-11,MEM,Frederick W. Smith International Airport,TN,1991,79.99,19.57,10.89,14.98,1.959
2025-11,PSP,Palm Springs International Airport,CA,1413,80.59,18.26,8.91,18.08,1.557
2025-11,TUL,Tulsa International Airport,OK,1571,83.79,15.4,7.17,15.76,2.482
2025-11,CLE,Cleveland Hopkins International Airport,OH,3237,78.85,18.38,11.74,17.76,2.348
2025-11,CMH,John Glenn Columbus International Airport,OH,3641,79.89,18.32,10.84,17.08,1.813
2025-11,MYR,Myrtle Beach International Airport,SC,880,81.97,18.27,9.21,14.5,2.955
2025-11,PIT,Pittsburgh International Airport,PA,3510,84.43,15.2,7.91,14.92,1.766
2025-11,PHL,Philadelphia International Airport,PA,7499,77.83,20.26,13.36,20.02,2.0
2025-11,TVC,Cherry Capital Airport,MI,390,71.55,21.82,15.71,22.38,7.179
2025-11,RNO,Reno Tahoe International Airport,NV,1615,82.39,15.39,6.29,17.57,1.858
2025-11,TPA,Tampa International Airport,FL,6421,81.28,18.86,11.12,16.66,2.414
2025-11,COS,City of Colorado Springs Municipal Airport,CO,1112,83.11,16.98,7.0,20.87,4.137
2025-11,SLC,Salt Lake City International Airport,UT,9197,86.53,13.19,5.49,18.0,1.718
2025-11,MFE,McAllen Miller International Airport,TX,414,81.57,16.46,9.09,15.93,1.691
2025-11,DSM,Des Moines International Airport,IA,1267,81.74,17.89,17.28,17.63,5.604
2025-11,MSY,Louis Armstrong New Orleans International Airport,LA,4314,81.09,19.79,12.6,13.8,1.275
2025-11,BOI,Boise Air Terminal/Gowen Field,ID,1956,83.64,14.52,11.1,17.42,1.431
2025-11,GUM,Antonio B. Won Pat International Airport,TT,60,81.36,18.64,1.8,14.19,1.667
2025-11,MDT,Harrisburg International Airport,PA,473,81.17,16.67,7.4,15.38,2.326
2025-11,JAC,Jackson Hole Airport,WY,237,90.31,6.61,-2.91,22.41,4.219
2025-11,BUF,Buffalo Niagara International Airport,NY,1742,77.97,20.91,14.1,17.73,2.526
2025-11,SRQ,Sarasota Bradenton International Airport,FL,1478,82.64,17.74,8.31,16.09,1.624
2025-11,BHM,Birmingham-Shuttlesworth International Airport,AL,1416,83.68,16.35,7.88,15.52,1.977
2025-11,MOB,Mobile Regional Airport,AL,143,88.06,11.11,8.62,13.54,5.594
2025-11,ECP,Northwest Florida Beaches International Airport,FL,608,85.95,16.69,7.32,13.27,1.48
2025-11,STX,Henry E. Rohlsen Airport,VI,113,78.57,25.0,8.68,13.88,0.885
2025-11,DAL,Dallas Love Field,TX,5799,76.38,26.92,14.78,14.16,2.707
2025-11,GNV,Gainesville Regional Airport,FL,229,89.59,10.41,0.41,12.76,3.493
2025-11,ROA,Roanoke–Blacksburg Regional Airport,VA,151,68.75,26.9,17.48,19.52,3.974
2025-11,DAB,Daytona Beach International Airport,FL,222,90.7,13.49,5.25,14.11,3.153
2025-11,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,446,79.95,19.31,13.43,18.29,2.466
2025-11,ATW,Appleton International Airport,WI,593,77.4,17.94,10.9,22.55,5.059
2025-11,CHO,Charlottesville Albemarle Airport,VA,212,81.44,18.56,13.92,18.98,8.491
2025-11,EYW,Key West International Airport,FL,736,79.66,22.77,12.0,14.76,3.94
2025-11,MDW,Chicago Midway International Airport,IL,5620,80.57,20.6,10.26,16.33,4.964
2025-11,FAI,Fairbanks International Airport,AK,264,84.23,9.23,-2.13,21.04,1.515
2025-11,ISP,Long Island MacArthur Airport,NY,395,77.24,19.18,10.61,12.68,1.013
2025-11,TTN,Trenton Mercer Airport,NJ,64,76.56,20.31,8.03,18.34,0.0
2025-11,AZA,Mesa Gateway Airport,AZ,547,83.3,16.36,5.99,14.81,0.548
2025-11,PIE,St. Petersburg Clearwater International Airport,FL,661,77.52,20.49,6.53,14.76,0.303
2025-11,LRD,Laredo International Airport,TX,129,78.99,16.81,13.45,17.65,7.752
2025-11,GRI,Central Nebraska Regional Airport,NE,78,65.33,28.95,18.3,20.66,2.564
2025-11,SBN,South Bend International Airport,IN,675,71.63,23.66,22.0,26.02,6.074
2025-11,STC,Saint Cloud Regional Airport,MN,13,61.54,15.38,12.85,13.92,0.0
2025-11,ABE,Lehigh Valley International Airport,PA,257,83.53,15.95,3.77,14.32,0.0
2025-11,RFD,Chicago Rockford International Airport,IL,69,63.77,26.09,16.61,13.9,0.0
2025-11,BLI,Bellingham International Airport,WA,173,93.04,7.59,-2.55,15.61,8.671
2025-11,CKB,North Central West Virginia Airport,WV,9,55.56,66.67,62.22,11.22,0.0
2025-11,EVV,Evansville Regional Airport,IN,165,80.13,9.55,0.47,18.84,4.848
2025-11,FAT,Fresno Yosemite International Airport,CA,1101,83.91,12.64,5.42,18.44,2.271
2025-11,CLD,McClellan-Palomar Airport,CA,60,84.75,13.56,6.54,17.73,1.667
2025-11,LBB,Lubbock Preston Smith International Airport,TX,544,82.08,15.79,10.9,16.08,2.206
2025-11,GCK,Garden City Regional Airport,KS,59,78.18,20.0,22.71,17.69,6.78
2025-11,CWA,Central Wisconsin Airport,WI,89,78.31,14.46,8.04,18.29,6.742
2025-11,LAN,Capital Region International Airport,MI,125,75.21,23.08,28.85,22.19,6.4
2025-11,TXK,Texarkana Regional Airport (Webb Field),AR,59,92.86,7.14,-3.05,17.05,5.085
2025-11,LCH,Lake Charles Regional Airport,LA,87,77.78,13.58,7.89,20.77,6.897
2025-11,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,59,90.74,7.41,1.04,17.04,8.475
2025-12,BQN,Rafael Hernández International Airport,PR,226,73.97,26.91,17.46,13.47,1.327
2025-12,EWR,Newark Liberty International Airport,NJ,10652,70.47,27.2,19.62,25.19,2.629
2025-12,DCA,Ronald Reagan Washington National Airport,VA,11308,66.79,30.95,21.06,22.31,2.282
2025-12,TPA,Tampa International Airport,FL,6851,75.35,25.66,17.21,15.08,1.357
2025-12,PIT,Pittsburgh International Airport,PA,3474,73.19,21.92,13.22,22.07,1.497
2025-12,LGA,LaGuardia Airport,NY,11361,62.23,31.85,23.14,25.73,4.806
2025-12,DFW,Dallas Fort Worth International Airport,TX,25770,71.75,30.5,19.24,18.28,0.617
2025-12,RSW,Southwest Florida International Airport,FL,3480,74.18,25.75,18.14,16.74,1.925
2025-12,ROC,Frederick Douglass Greater Rochester International Airport,NY,808,62.58,34.48,32.55,24.91,3.094
2025-12,JAX,Jacksonville International Airport,FL,2545,78.57,22.78,14.84,14.61,1.69
2025-12,MSY,Louis Armstrong New Orleans International Airport,LA,4152,78.01,24.76,15.59,13.08,1.276
2025-12,SRQ,Sarasota Bradenton International Airport,FL,1685,76.55,23.71,17.78,15.85,1.365
2025-12,RDU,Raleigh-Durham International Airport,NC,4803,73.46,25.29,17.75,18.74,1.707
2025-12,MEM,Frederick W. Smith International Airport,TN,1956,77.7,23.77,17.05,14.9,1.483
2025-12,SNA,John Wayne Orange County International Airport,CA,3825,79.45,23.49,14.33,15.6,1.15
2025-12,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,MN,8854,63.14,30.15,24.14,28.59,2.281
2025-12,PSP,Palm Springs International Airport,CA,1477,79.9,20.9,15.16,17.07,0.88
2025-12,SLC,Salt Lake City International Airport,UT,9740,83.76,18.39,9.02,18.45,0.842
2025-12,ICT,Wichita Dwight D. Eisenhower National Airport,KS,919,76.63,23.87,26.26,17.35,1.088
2025-12,KOA,Ellison Onizuka Kona International Airport at Keāhole,HI,1389,80.42,17.95,6.83,13.67,0.936
2025-12,SMF,Sacramento International Airport,CA,4531,79.2,22.5,11.47,14.46,0.75
2025-12,BZN,Bozeman Yellowstone International Airport,MT,941,75.03,25.86,20.07,21.34,0.956
2025-12,RNO,Reno Tahoe International Airport,NV,1695,79.49,20.36,13.45,18.63,1.77
2025-12,GSP,Greenville-Spartanburg International Airport,SC,1153,78.01,24.71,17.33,16.59,2.082
2025-12,MYR,Myrtle Beach International Airport,SC,823,75.56,25.93,19.0,14.35,2.066
2025-12,LIT,Bill & Hillary Clinton National Airport/Adams Field,AR,1088,76.72,24.39,20.1,16.18,1.287
2025-12,BIL,Billings Logan International Airport,MT,364,83.52,11.45,5.77,19.71,1.648
2025-12,SDF,Louisville Muhammad Ali International Airport,KY,1686,75.15,23.2,16.08,19.1,1.839
2025-12,ATW,Appleton International Airport,WI,617,65.51,30.91,28.39,25.08,1.945
2025-12,GEG,Spokane International Airport,WA,1476,83.55,17.23,8.87,19.16,0.542
2025-12,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,349,70.52,30.92,30.38,17.32,0.86
2025-12,MDW,Chicago Midway International Airport,IL,5738,69.66,31.9,16.92,17.64,0.453
2025-12,VPS,Destin-Fort Walton Beach Airport,FL,658,83.98,18.0,8.91,16.3,1.216
2025-12,OKC,OKC Will Rogers World Airport,OK,2023,78.59,19.71,12.18,16.23,0.692
2025-12,AGS,Augusta Regional At Bush Field,GA,222,74.19,24.88,23.75,18.63,2.252
2025-12,SAV,Savannah Hilton Head International Airport,GA,1515,80.55,20.63,15.09,16.18,1.782
2025-12,ONT,Ontario International Airport,CA,2132,82.36,20.6,11.52,14.15,0.704
2025-12,PNS,Pensacola International Airport,FL,991,75.49,25.44,29.01,14.33,2.825
2025-12,ABQ,Albuquerque International Sunport,NM,2054,83.16,19.07,10.51,14.75,0.438
2025-12,DSM,Des Moines International Airport,IA,1262,70.54,29.03,28.9,21.18,3.645
2025-12,HSV,Huntsville International Airport,AL,631,74.04,25.96,26.51,18.05,1.109
2025-12,GRB,Austin Straubel International Airport,WI,412,64.23,32.24,35.84,23.11,3.641
2025-12,ELP,El Paso International Airport,TX,1470,83.44,18.93,9.54,14.44,0.476
2025-12,FSD,Sioux Falls Regional Airport,SD,687,59.94,36.21,39.49,25.51,2.329
2025-12,LGB,Long Beach International Airport,CA,1357,82.17,21.45,9.71,12.66,1.4
2025-12,DRO,Durango La Plata County Airport,CO,376,84.76,12.03,5.93,26.35,0.532
2025-12,SAF,Santa Fe Municipal Airport,NM,339,78.04,23.08,14.43,21.64,0.295
2025-12,SHV,Shreveport Regional Airport,LA,521,77.18,23.55,22.79,17.19,0.576
2025-12,MFR,Rogue Valley International-Medford Airport,OR,407,79.85,18.86,15.11,20.56,0.983
2025-12,ACT,Waco Regional Airport,TX,91,83.52,13.19,11.4,14.86,0.0
2025-12,YUM,Yuma International Airport / Marine Corps Air Station Yuma,AZ,150,88.0,12.0,2.52,17.21,0.0
2025-12,GJT,Grand Junction Regional Airport,CO,414,86.41,12.38,3.6,20.5,0.483
2025-12,RDM,Roberts Field,OR,506,81.67,16.9,8.45,20.45,0.593
2025-12,RDD,Redding Municipal Airport,CA,166,70.7,25.48,40.08,18.36,5.422
2025-12,PIH,Pocatello Regional Airport,ID,31,96.77,3.23,-6.77,10.97,0.0
2025-12,MOT,Minot International Airport,ND,228,66.98,37.96,46.85,26.91,5.263
2025-12,DLH,Duluth International Airport,MN,172,64.42,34.97,47.93,27.74,5.233
2025-12,ABR,Aberdeen Regional Airport,SD,59,78.95,26.32,46.74,19.93,3.39
2025-12,INL,Falls International Airport,MN,53,82.69,17.31,11.37,21.12,1.887
2025-12,MQT,Marquette Sawyer Regional Airport,MI,122,64.49,33.64,46.04,24.76,12.295
2025-12,ATY,Watertown Regional Airport,SD,61,83.33,13.33,22.78,27.3,1.639
2025-12,EKO,Elko Regional Airport,NV,51,94.12,5.88,3.12,15.8,0.0
2025-12,CMX,Houghton County Memorial Airport,MI,61,55.56,33.33,69.37,29.09,11.475
2025-12,JLN,Joplin Regional Airport,MO,60,77.19,17.54,29.74,19.6,5.0
2025-12,MEI,Key Field / Meridian Regional Airport,MS,55,89.09,14.55,1.73,15.0,0.0
2025-12,BFF,Western Neb. Rgnl/William B. Heilig Airport,NE,54,83.02,18.52,9.56,17.46,0.0
2025-12,COD,Yellowstone Regional Airport,WY,62,75.41,29.51,30.34,25.34,1.613
2025-12,LBF,North Platte Regional Airport Lee Bird Field,NE,54,69.81,26.42,13.91,22.02,1.852
2025-12,MCW,Mason City Municipal Airport,IA,55,70.73,26.83,54.1,17.24,25.455
2025-12,LBL,Liberal Mid-America Regional Airport,KS,55,81.82,9.09,5.64,16.96,0.0
2025-12,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,WV,60,64.0,29.41,97.63,28.92,15.0
2025-12,LNK,Lincoln Airport,NE,244,67.63,29.88,40.35,24.62,1.23
2025-12,RAP,Rapid City Regional Airport,SD,330,76.9,20.0,19.94,24.71,0.0
2025-12,HOB,Lea County Regional Airport,NM,62,78.69,17.74,43.97,18.37,0.0
2025-12,MHK,Manhattan Regional Airport,KS,151,75.17,24.16,29.32,15.8,1.325
2025-12,ABY,Southwest Georgia Regional Airport,GA,36,62.86,28.57,31.4,16.71,2.778
2025-12,CLL,Easterwood Field,TX,107,86.92,10.28,5.35,14.43,0.0
2026-01,BOS,Boston Logan International Airport,MA,10298,73.59,21.8,14.44,23.92,7.497
2026-01,STL,St. Louis Lambert International Airport,MO,4682,83.13,19.2,10.49,13.69,3.46
2026-01,EYW,Key West International Airport,FL,889,74.22,26.48,24.04,14.97,5.287
2026-01,BNA,Nashville International Airport,TN,7853,84.31,18.62,8.99,16.64,7.067
2026-01,BUF,Buffalo Niagara International Airport,NY,1354,71.28,22.26,18.3,24.11,6.425
2026-01,SYR,Syracuse Hancock International Airport,NY,740,67.05,23.81,21.12,28.31,6.351
2026-01,CLL,Easterwood Field,TX,92,92.86,9.52,3.83,14.04,8.696
2026-01,TUL,Tulsa International Airport,OK,1332,86.92,11.62,8.29,16.17,6.982
2026-01,ELP,El Paso International Airport,TX,1289,85.61,14.71,6.39,15.28,2.948
2026-01,JAN,Jackson-Medgar Wiley Evers International Airport,MS,478,88.42,12.47,5.88,14.43,6.067
2026-01,TPA,Tampa International Airport,FL,6432,81.02,19.51,10.19,17.15,3.809
2026-01,LIT,Bill & Hillary Clinton National Airport/Adams Field,AR,1004,88.54,12.32,5.05,15.51,7.869
2026-01,LBB,Lubbock Preston Smith International Airport,TX,541,85.74,11.99,7.98,16.31,9.057
2026-01,GNV,Gainesville Regional Airport,FL,195,87.03,13.51,6.45,14.11,5.128
2026-01,PVD,Rhode Island T. F. Green International Airport,RI,1098,74.63,19.86,12.07,18.25,7.377
2026-01,PIA,General Wayne A. Downing Peoria International Airport,IL,440,73.33,21.38,13.25,22.28,4.318
2026-01,TXK,Texarkana Regional Airport (Webb Field),AR,62,96.08,5.88,-1.98,15.49,17.742
2026-01,BTR,Baton Rouge Metropolitan Airport,LA,360,84.8,14.59,7.25,15.84,8.611
2026-01,ATL,Hartsfield Jackson Atlanta International Airport,GA,24595,78.33,21.12,10.69,16.94,5.001
2026-01,DTW,Detroit Metropolitan Wayne County Airport,MI,9518,64.81,29.02,24.17,26.51,3.919
2026-01,RSW,Southwest Florida International Airport,FL,3454,78.55,23.01,14.15,15.9,4.111
2026-01,TVC,Cherry Capital Airport,MI,252,55.6,39.67,35.12,35.04,3.968
2026-01,BGR,Bangor International Airport,ME,147,63.49,30.16,34.98,27.01,14.286
2026-01,BTV,Patrick Leahy Burlington International Airport,VT,443,73.2,22.47,15.09,28.47,8.578
2026-01,BDL,Bradley International Airport,CT,1693,74.42,19.14,12.3,19.7,8.033
2026-01,FAT,Fresno Yosemite International Airport,CA,1022,80.39,18.15,14.27,18.24,3.523
2026-01,HNL,Daniel K. Inouye International Airport,HI,5054,79.65,18.78,10.33,17.05,1.365
2026-01,LGB,Long Beach International Airport,CA,1217,91.32,10.73,0.9,12.13,0.411
2026-01,LIH,Lihue Airport,HI,1328,80.98,17.19,7.94,11.42,0.979
2026-01,MDW,Chicago Midway International Airport,IL,4848,80.92,18.49,7.55,17.52,2.145
2026-01,OAK,Oakland San Francisco Bay Airport,CA,2408,88.39,13.1,4.47,12.12,0.457
2026-01,OGG,Kahului International Airport,HI,2169,78.59,19.44,8.72,11.55,0.876
2026-01,ONT,Ontario International Airport,CA,1892,86.5,16.29,9.07,13.52,1.691
2026-01,PWM,Portland International Jetport,ME,556,74.27,18.91,14.69,21.01,7.734
2026-01,SAN,San Diego International Airport,CA,7406,83.08,19.81,12.82,19.64,2.714
2026-02,TPA,Tampa International Airport,FL,6173,77.11,19.57,10.25,19.39,2.252
2026-02,DTW,Detroit Metropolitan Wayne County Airport,MI,9122,75.69,22.44,15.64,22.6,2.127
