route,origin,dest,distance_mi,scheduled_flights,carriers,on_time_pct,avg_arr_delay_min,p90_arr_delay_min,cancellation_rate_pct,log_flights,segment_id,segment,pc1,pc2
BNA-FLL,BNA,FLL,793.0,2128,4,74.52,9.49,52.5,2.256,3.3279716236230104,0,"Trunk route - multi-carrier, unreliable",1.105231906222743,1.2203140429815094
BNA-IND,BNA,IND,249.0,524,1,78.35,6.62,35.0,0.382,2.7193312869837265,2,"Thin route - reliable, short delay tail",-0.8620249319468563,-1.1109585147436392
BNA-JAX,BNA,JAX,483.0,1096,2,74.26,8.66,40.0,0.547,3.0398105541483504,2,"Thin route - reliable, short delay tail",-0.00577561963768488,-0.15078488437512158
BNA-LAX,BNA,LAX,1798.0,2329,4,76.33,5.91,38.0,0.816,3.367169488534681,0,"Trunk route - multi-carrier, unreliable",-0.1359103118154857,1.4688603091440862
BNA-LGB,BNA,LGB,1785.0,365,1,69.42,8.77,49.6,0.274,2.5622928644564746,3,"Thin route - long-haul, rarely cancels",0.02683671534999582,-1.856172204462993
BNA-MDW,BNA,MDW,395.0,1893,1,74.92,6.48,44.0,1.215,3.277150613963797,2,"Thin route - reliable, short delay tail",0.0208277835909666,-0.12710956771107368
BNA-MKE,BNA,MKE,475.0,969,1,72.94,9.62,44.0,0.929,2.986323777050765,2,"Thin route - reliable, short delay tail",0.19197594182356095,-0.8200084388170512
BNA-MYR,BNA,MYR,471.0,635,1,78.45,6.37,38.0,0.63,2.8027737252919755,2,"Thin route - reliable, short delay tail",-0.7524968320776138,-0.9789425670478069
BNA-OMA,BNA,OMA,612.0,401,1,69.35,10.01,43.6,0.748,2.603144372620182,2,"Thin route - reliable, short delay tail",0.26985809739029315,-1.679868716713335
BNA-ORF,BNA,ORF,585.0,423,1,82.45,3.36,24.0,1.182,2.6263403673750423,2,"Thin route - reliable, short delay tail",-1.5947436211445982,-1.1377552270607079
BNA-PHL,BNA,PHL,675.0,2846,6,74.05,12.82,55.0,2.635,3.4542348957482654,0,"Trunk route - multi-carrier, unreliable",1.8744742784539776,2.3385921456611434
BNA-RIC,BNA,RIC,527.0,467,2,74.19,7.29,36.6,0.428,2.6693168805661123,2,"Thin route - reliable, short delay tail",-0.36369375191881964,-0.8590203822972298
BNA-RSW,BNA,RSW,722.0,807,1,72.77,7.96,46.4,0.743,2.90687353472207,2,"Thin route - reliable, short delay tail",0.042671987960575204,-0.981744615487236
BNA-SAV,BNA,SAV,417.0,903,1,75.64,7.8,44.6,0.664,2.9556877503135057,2,"Thin route - reliable, short delay tail",-0.18773002624885773,-0.7875217247949297
BNA-SEA,BNA,SEA,1978.0,1476,3,71.7,8.18,45.0,1.22,3.1690863574870227,3,"Thin route - long-haul, rarely cancels",0.4031171388787915,0.38091362444648647
BNA-SMF,BNA,SMF,1917.0,345,1,66.08,11.77,38.9,0.58,2.537819095073274,3,"Thin route - long-haul, rarely cancels",0.24497683752382832,-1.9764570141425613
BNA-SRQ,BNA,SRQ,648.0,686,2,71.68,9.74,46.0,1.166,2.8363241157067516,2,"Thin route - reliable, short delay tail",0.4609580975277472,-0.7089988042661662
BNA-TUL,BNA,TUL,515.0,514,1,82.94,0.07,27.1,0.778,2.710963118995276,2,"Thin route - reliable, short delay tail",-1.821601677019911,-0.890933475478404
BOI-SMF,BOI,SMF,437.0,860,1,84.95,1.33,25.4,0.116,2.934498451243568,2,"Thin route - reliable, short delay tail",-1.9886345223656927,-0.3845663781424937
BOS-DEN,BOS,DEN,1754.0,3868,4,77.01,4.56,46.0,1.344,3.587486465410964,0,"Trunk route - multi-carrier, unreliable",0.14763080376980764,1.8929285664447766
BUF-BWI,BUF,BWI,281.0,1750,1,86.98,-0.63,20.0,1.429,3.2430380486862944,2,"Thin route - reliable, short delay tail",-1.9702624487838991,0.3317122260929711
BUR-DEN,BUR,DEN,850.0,2166,4,85.2,-0.05,29.6,0.462,3.3356584522893016,2,"Thin route - reliable, short delay tail",-1.3886143396131498,1.8309263024854747
BUR-RNO,BUR,RNO,374.0,423,1,83.18,1.3,39.8,0.0,2.6263403673750423,2,"Thin route - reliable, short delay tail",-1.6125640132466195,-1.1349048139947386
BUR-SJC,BUR,SJC,296.0,2161,1,86.75,-3.56,23.5,1.064,3.3346547668832414,2,"Thin route - reliable, short delay tail",-2.1083888498344914,0.5616927047576895
BWI-ATL,BWI,ATL,577.0,5407,4,80.63,4.05,38.0,1.96,3.7329563695756245,0,"Trunk route - multi-carrier, unreliable",0.009475274335060608,2.3955154825794382
BWI-CLE,BWI,CLE,314.0,970,1,77.36,6.4,38.0,1.649,2.9867717342662448,2,"Thin route - reliable, short delay tail",-0.3332154688991655,-0.642034608086239
BWI-CLT,BWI,CLT,361.0,2960,6,81.55,4.16,37.0,1.689,3.4712917110589387,0,"Trunk route - multi-carrier, unreliable",0.0735481820663594,2.862882218906947
BWI-CVG,BWI,CVG,430.0,721,1,81.27,4.03,34.1,1.526,2.857935264719429,2,"Thin route - reliable, short delay tail",-0.9960530783831683,-0.7653052466135966
BWI-GRR,BWI,GRR,528.0,440,1,73.84,8.87,44.0,1.591,2.6434526764861874,2,"Thin route - reliable, short delay tail",0.08055704338981748,-1.5147613102022637
BWI-ISP,BWI,ISP,220.0,1236,1,78.33,6.45,35.2,1.861,3.092018470752797,2,"Thin route - reliable, short delay tail",-0.37311933709874545,-0.39033805669249066
BWI-MCI,BWI,MCI,966.0,879,1,77.43,6.7,40.7,1.593,2.9439888750737717,2,"Thin route - reliable, short delay tail",-0.3806982857748428,-0.8030176135955417
BWI-MIA,BWI,MIA,946.0,2289,5,75.17,10.14,48.0,2.184,3.359645792674543,0,"Trunk route - multi-carrier, unreliable",1.0946327899979846,1.7818484227912434
BWI-PIT,BWI,PIT,210.0,1075,1,79.11,5.7,38.0,2.047,3.031408464251624,2,"Thin route - reliable, short delay tail",-0.3895612684782578,-0.5086676310224856
BWI-SAT,BWI,SAT,1407.0,732,1,76.63,5.56,42.2,1.639,2.864511081058392,3,"Thin route - long-haul, rarely cancels",-0.44728905669405433,-1.0035897011043042
BWI-SAV,BWI,SAV,548.0,995,1,81.22,3.92,37.0,0.905,2.9978230807457256,2,"Thin route - reliable, short delay tail",-1.0298835690908266,-0.48731476578448224
BWI-SEA,BWI,SEA,2335.0,719,2,70.93,8.34,46.0,0.974,2.8567288903828825,3,"Thin route - long-haul, rarely cancels",0.11967911475099852,-0.7810675069184826
BWI-SLC,BWI,SLC,1865.0,769,2,77.25,7.56,42.0,1.56,2.885926339801431,3,"Thin route - long-haul, rarely cancels",-0.30511874637468234,-0.5443753725427514
BWI-SMF,BWI,SMF,2395.0,364,1,63.71,12.66,53.0,0.824,2.561101383649056,3,"Thin route - long-haul, rarely cancels",0.8497890343563519,-2.130793888457298
BWI-STL,BWI,STL,738.0,1268,1,82.43,1.92,29.0,1.104,3.1031192535457137,2,"Thin route - reliable, short delay tail",-1.4121745541719173,-0.17644332529440482
CHS-MDW,CHS,MDW,745.0,370,1,81.32,2.74,30.7,0.541,2.568201724066995,2,"Thin route - reliable, short delay tail",-1.5689502300390248,-1.302432590954453
CLE-MDW,CLE,MDW,307.0,1110,1,83.29,1.45,30.6,1.081,3.0453229787866576,2,"Thin route - reliable, short delay tail",-1.4277177390369207,-0.24505228841786608
CLT-BNA,CLT,BNA,328.0,3488,6,75.55,10.84,53.0,1.634,3.5425764762605296,0,"Trunk route - multi-carrier, unreliable",1.4311602258849863,2.6595740631399285
CMH-ATL,CMH,ATL,447.0,3155,3,85.33,0.39,28.0,1.585,3.498999363580153,2,"Thin route - reliable, short delay tail",-1.166055464982317,1.6885473980445251
CMH-AUS,CMH,AUS,1073.0,414,5,83.5,1.1,27.8,0.242,2.617000341120899,2,"Thin route - reliable, short delay tail",-1.4548623310931652,0.7850338608208877
CMH-HOU,CMH,HOU,1000.0,354,1,81.02,1.43,34.8,0.282,2.5490032620257876,2,"Thin route - reliable, short delay tail",-1.6339958178710192,-1.3602193284802875
CMH-LAS,CMH,LAS,1771.0,898,2,79.6,3.93,32.0,0.445,2.9532763366673045,3,"Thin route - long-haul, rarely cancels",-1.211541811842404,-0.17993208303857525
CMH-MDW,CMH,MDW,283.0,1239,1,81.27,4.9,33.0,1.614,3.0930713063760633,2,"Thin route - reliable, short delay tail",-0.8295900951317103,-0.2855791770875647
CVG-BWI,CVG,BWI,430.0,720,1,84.87,2.47,25.4,1.111,2.8573324964312685,2,"Thin route - reliable, short delay tail",-1.7051578902592879,-0.597732986784943
CVG-DEN,CVG,DEN,1069.0,1504,4,82.59,4.79,32.9,0.931,3.1772478362556233,0,"Trunk route - multi-carrier, unreliable",-0.76230617617255,1.305849958554975
CVG-MDW,CVG,MDW,249.0,538,1,81.4,7.27,35.0,1.115,2.7307822756663893,2,"Thin route - reliable, short delay tail",-0.8799554179978134,-1.0683305881829095
DAL-AUS,DAL,AUS,189.0,2336,1,77.08,5.85,44.0,1.027,3.3684728384403617,2,"Thin route - reliable, short delay tail",-0.16306000661968598,0.1342095576073719
DAL-BHM,DAL,BHM,587.0,979,1,70.82,11.5,54.8,1.43,2.9907826918031377,1,"Thin route - long delay tail, high average delay",0.867356156703978,-0.9851542201367314
DAL-BUR,DAL,BUR,1243.0,396,1,71.32,10.27,51.8,1.768,2.597695185925512,1,"Thin route - long delay tail, high average delay",0.4846217001658784,-1.7980129147548944
DAL-COS,DAL,COS,602.0,799,1,74.08,10.19,49.0,0.876,2.902546779313991,2,"Thin route - reliable, short delay tail",0.20878282044098373,-1.0245823793853877
DAL-DCA,DAL,DCA,1184.0,1732,1,66.69,16.28,66.0,1.963,3.2385478876813276,1,"Thin route - long delay tail, high average delay",1.9308814557341782,-0.7908392050614773
DAL-LGB,DAL,LGB,1232.0,509,1,72.96,10.35,48.8,1.179,2.7067177823367587,3,"Thin route - long-haul, rarely cancels",0.1930580862359859,-1.5073758793442669
DAL-LIT,DAL,LIT,296.0,1038,1,72.36,10.48,48.0,0.674,3.016197353512439,2,"Thin route - reliable, short delay tail",0.38185043861432677,-0.7916988160041184
DAL-PHL,DAL,PHL,1295.0,324,1,73.83,10.08,37.0,0.926,2.510545010206612,3,"Thin route - long-haul, rarely cancels",-0.349879267813706,-1.805208855338656
DAL-PHX,DAL,PHX,879.0,2873,1,74.23,7.64,47.0,2.019,3.4583356259919475,0,"Trunk route - multi-carrier, unreliable",0.4119568985835355,0.12339319549310439
DAL-PNS,DAL,PNS,592.0,490,1,70.45,11.57,47.7,0.612,2.690196080028514,1,"Thin route - long delay tail, high average delay",0.4046729631871066,-1.5355091105297631
DAL-SAT,DAL,SAT,247.0,2741,1,77.33,6.19,44.0,1.094,3.4379090355394983,2,"Thin route - reliable, short delay tail",-0.12569562006422155,0.2671355793303787
DAL-VPS,DAL,VPS,630.0,445,1,80.0,5.38,33.1,0.674,2.6483600109809315,2,"Thin route - reliable, short delay tail",-1.1446445220227957,-1.2275897008702321
DCA-LAS,DCA,LAS,2089.0,729,2,70.06,9.1,56.6,1.235,2.8627275283179747,3,"Thin route - long-haul, rarely cancels",0.6197494188253733,-0.8599637465592471
DCA-MCI,DCA,MCI,949.0,1929,5,71.47,11.56,61.0,3.214,3.2853322276438846,0,"Trunk route - multi-carrier, unreliable",2.02737532053204,1.4136925425923326
DCA-MKE,DCA,MKE,634.0,1347,3,77.02,8.37,47.7,4.454,3.1293675957229854,0,"Trunk route - multi-carrier, unreliable",1.0210850692576798,0.3808345824197923
DCA-OMA,DCA,OMA,1012.0,645,2,70.84,12.19,72.0,2.016,2.8095597146352675,1,"Thin route - long delay tail, high average delay",1.505266151326413,-1.0598051541080962
DEN-ALB,DEN,ALB,1610.0,319,2,65.19,18.56,67.5,0.627,2.503790683057181,1,"Thin route - long delay tail, high average delay",1.7162505073556782,-1.8928760907818638
DEN-BDL,DEN,BDL,1671.0,890,2,75.94,6.57,39.0,1.348,2.949390006644913,3,"Thin route - long-haul, rarely cancels",-0.3429320427646,-0.3756884241618336
DEN-CLE,DEN,CLE,1201.0,1841,3,76.35,6.91,43.0,0.326,3.2650537885040145,0,"Trunk route - multi-carrier, unreliable",-0.13943296633511046,0.7911695442754809
DEN-CLT,DEN,CLT,1337.0,2787,5,82.9,-0.37,31.3,1.22,3.445136968713304,0,"Trunk route - multi-carrier, unreliable",-0.9039256887828973,2.4237130081346425
DEN-DAL,DEN,DAL,651.0,2983,1,70.6,11.73,55.0,1.207,3.474653253362063,0,"Trunk route - multi-carrier, unreliable",1.0349471210142036,-0.003258781314443561
DEN-IAD,DEN,IAD,1452.0,3463,2,81.22,3.05,35.0,0.491,3.539452491549461,3,"Thin route - long-haul, rarely cancels",-1.0236090548990588,1.0708583096887208
DEN-LAS,DEN,LAS,628.0,7133,3,75.69,8.28,51.0,0.603,3.8532722240206834,0,"Trunk route - multi-carrier, unreliable",0.6030808962162324,1.9380911982365596
DEN-ORF,DEN,ORF,1553.0,636,2,70.32,11.25,48.1,0.943,2.803457115648414,3,"Thin route - long-haul, rarely cancels",0.5149198641915216,-0.9114412340510099
DEN-PIT,DEN,PIT,1290.0,1657,3,73.7,9.4,49.0,0.362,3.219322508419337,0,"Trunk route - multi-carrier, unreliable",0.36782873058033405,0.5498284141719328
DEN-PNS,DEN,PNS,1179.0,629,4,75.12,5.26,37.8,0.318,2.798650645445269,3,"Thin route - long-haul, rarely cancels",-0.33306242096524497,0.3632506352437173
DEN-RNO,DEN,RNO,804.0,2469,4,74.99,9.18,48.0,0.284,3.3925210899319325,0,"Trunk route - multi-carrier, unreliable",0.4977027890484181,1.4581350720317896
DEN-SAN,DEN,SAN,853.0,6035,5,75.38,6.27,47.0,0.663,3.780677274433368,0,"Trunk route - multi-carrier, unreliable",0.6208915265357194,2.7880896203254175
DEN-SJC,DEN,SJC,948.0,2560,3,74.13,8.44,49.0,0.352,3.4082399653118496,0,"Trunk route - multi-carrier, unreliable",0.3966426923547656,0.9915431019318933
ECP-BNA,ECP,BNA,401.0,1078,1,79.0,7.22,36.5,0.186,3.03261876085072,2,"Thin route - reliable, short delay tail",-0.7776034692361052,-0.4865382772351812
ECP-HOU,ECP,HOU,570.0,365,1,77.81,4.21,42.2,0.0,2.5622928644564746,2,"Thin route - reliable, short delay tail",-0.9944349510006052,-1.4549132243320473
ELP-DEN,ELP,DEN,563.0,1864,3,79.9,6.86,50.0,0.322,3.2704459080179626,0,"Trunk route - multi-carrier, unreliable",-0.12955312697112223,0.8716945373866747
ELP-HOU,ELP,HOU,677.0,1037,1,83.71,2.51,27.0,0.482,3.015778756389041,2,"Thin route - reliable, short delay tail",-1.6924577919407955,-0.3063068713917308
FLL-CMH,FLL,CMH,973.0,764,3,63.6,17.29,65.2,3.01,2.8830933585756897,1,"Thin route - long delay tail, high average delay",2.637163637328958,-0.6494398115197924
FLL-DEN,FLL,DEN,1703.0,1607,3,82.77,3.86,35.0,0.249,3.2060158767633444,3,"Thin route - long-haul, rarely cancels",-1.1734639204054804,0.8655185446905794
FLL-PIT,FLL,PIT,994.0,1109,3,65.34,19.13,80.4,2.435,3.04493154614916,1,"Thin route - long delay tail, high average delay",2.956124791110588,-0.4104729469375824
FLL-STL,FLL,STL,1057.0,828,3,77.31,4.68,37.0,0.483,2.9180303367848803,2,"Thin route - reliable, short delay tail",-0.6006865852783587,0.19121595908149489
GEG-SMF,GEG,SMF,649.0,607,1,86.78,-2.18,21.0,0.165,2.7831886910752575,2,"Thin route - reliable, short delay tail",-2.565436928916868,-0.5778777048351109
HNL-LAS,HNL,LAS,2762.0,2198,3,81.66,2.69,29.0,0.273,3.3420276880874717,3,"Thin route - long-haul, rarely cancels",-1.434228469186212,1.1026242124807069
HNL-PHX,HNL,PHX,2917.0,1317,4,84.7,3.43,23.0,0.607,3.119585774961784,3,"Thin route - long-haul, rarely cancels",-1.6700809035156265,1.1829949911717677
HNL-SAN,HNL,SAN,2614.0,1771,3,77.87,6.8,32.0,0.96,3.248218561190075,3,"Thin route - long-haul, rarely cancels",-0.639698121249447,0.7278565458126279
HOU-CMH,HOU,CMH,1000.0,355,1,76.49,9.58,36.0,0.282,2.550228353055094,2,"Thin route - reliable, short delay tail",-0.7015606417319591,-1.6150902257311828
HOU-ECP,HOU,ECP,570.0,357,1,68.35,10.16,49.4,0.0,2.552668216112193,1,"Thin route - long delay tail, high average delay",0.32431962416414334,-1.8167495625873686
HOU-HRL,HOU,HRL,277.0,1180,1,76.08,4.75,39.0,0.085,3.0718820073061255,2,"Thin route - reliable, short delay tail",-0.6409168482266663,-0.4123245909181771
HOU-LAS,HOU,LAS,1235.0,2021,1,80.48,2.89,34.0,0.346,3.305566313515304,2,"Thin route - reliable, short delay tail",-1.2380632278803254,0.13276274750821274
HOU-MSY,HOU,MSY,303.0,2297,1,83.01,1.66,29.0,0.218,3.361160995195026,2,"Thin route - reliable, short delay tail",-1.5077866569931886,0.42982087652033424
HOU-OAK,HOU,OAK,1642.0,375,1,76.2,5.49,36.0,0.267,2.574031267727719,3,"Thin route - long-haul, rarely cancels",-1.0515452284030005,-1.5386679829613943
HOU-OKC,HOU,OKC,419.0,1229,1,77.16,6.29,39.0,0.814,3.089551882886454,2,"Thin route - reliable, short delay tail",-0.46763101400137885,-0.42220396744341093
HOU-PIT,HOU,PIT,1131.0,316,1,71.97,11.5,37.1,0.633,2.499687082618404,3,"Thin route - long-haul, rarely cancels",-0.1535266670670157,-1.8687284630890044
HOU-SAN,HOU,SAN,1313.0,962,1,76.26,4.65,36.9,0.728,2.983175072037813,3,"Thin route - long-haul, rarely cancels",-0.7684744342503806,-0.6772641119114142
HOU-SJC,HOU,SJC,1621.0,364,1,84.57,0.58,22.0,0.0,2.561101383649056,3,"Thin route - long-haul, rarely cancels",-2.4625782382948342,-1.2083270692202128
HOU-SLC,HOU,SLC,1214.0,409,1,79.85,3.06,32.0,0.489,2.611723308007342,2,"Thin route - reliable, short delay tail",-1.468887308448267,-1.2912485232707978
HOU-STL,HOU,STL,687.0,1559,1,79.84,4.86,35.0,0.449,3.192846115188842,2,"Thin route - reliable, short delay tail",-0.9628298526080518,-0.11601439887488656
HRL-AUS,HRL,AUS,273.0,708,1,81.82,3.63,31.0,0.141,2.850033257689769,2,"Thin route - reliable, short delay tail",-1.4452949206166599,-0.6867197853193334
IAD-PHX,IAD,PHX,1956.0,1036,2,81.76,-0.36,31.6,0.772,3.0153597554092144,3,"Thin route - long-haul, rarely cancels",-1.6080159125502174,0.0519689653219115
IND-ATL,IND,ATL,432.0,3160,4,88.08,-4.42,20.0,1.297,3.499687082618404,2,"Thin route - reliable, short delay tail",-1.8353550567751533,2.380442770560983
IND-DEN,IND,DEN,976.0,2494,3,78.6,6.02,41.0,0.521,3.396896449142524,0,"Trunk route - multi-carrier, unreliable",-0.293130825313408,1.1454121715519943
IND-LAS,IND,LAS,1590.0,1348,4,78.86,4.43,35.0,0.519,3.129689892199301,3,"Thin route - long-haul, rarely cancels",-0.6399070099856037,1.1052567606561592
IND-MCO,IND,MCO,829.0,2435,4,79.19,6.87,45.0,1.273,3.386498965550653,0,"Trunk route - multi-carrier, unreliable",0.16009123478828266,1.5567771702477509
IND-PHX,IND,PHX,1489.0,1530,3,79.39,6.17,39.2,0.327,3.184691430817599,3,"Thin route - long-haul, rarely cancels",-0.601912640307835,0.6995922452103929
JAN-HOU,JAN,HOU,359.0,729,1,83.49,-2.07,29.0,0.274,2.8627275283179747,2,"Thin route - reliable, short delay tail",-1.989947129818696,-0.511141244393163
JAX-DEN,JAX,DEN,1446.0,1020,2,82.15,3.88,37.7,0.294,3.0086001717619175,3,"Thin route - long-haul, rarely cancels",-1.222713140025503,-0.027083720335580586
JAX-STL,JAX,STL,753.0,507,1,87.87,-1.9,21.0,0.592,2.705007959333336,2,"Thin route - reliable, short delay tail",-2.579618091576651,-0.7454307623602374
KOA-OGG,KOA,OGG,84.0,1460,3,87.23,2.32,19.0,0.205,3.164352855784437,2,"Thin route - reliable, short delay tail",-1.8133115106800834,1.1312936056478116
LAS-BHM,LAS,BHM,1618.0,359,1,73.67,5.51,34.0,0.279,2.5550944485783194,3,"Thin route - long-haul, rarely cancels",-0.9084562847117671,-1.6087450979766273
LAS-BZN,LAS,BZN,701.0,599,2,76.94,4.66,34.0,0.334,2.7774268223893115,2,"Thin route - reliable, short delay tail",-0.8289514301430428,-0.5274555963612799
LAS-DTW,LAS,DTW,1749.0,2789,4,81.13,3.66,34.0,0.61,3.44544851426605,3,"Thin route - long-haul, rarely cancels",-0.7729909383329471,1.7995461477579655
LAS-ELP,LAS,ELP,584.0,1334,2,74.19,8.38,46.6,0.45,3.12515582958053,2,"Thin route - reliable, short delay tail",0.15022301819760486,-0.021148515620900758
LAS-FAT,LAS,FAT,259.0,1714,2,77.57,5.8,39.0,0.642,3.2340108175871793,2,"Thin route - reliable, short delay tail",-0.3465655273883115,0.38698862137584844
LAS-GRR,LAS,GRR,1642.0,385,2,80.89,5.46,36.0,0.0,2.5854607295085006,3,"Thin route - long-haul, rarely cancels",-1.3300519169350618,-0.9432628384448621
LAS-HNL,LAS,HNL,2762.0,2202,3,77.12,7.73,35.0,0.318,3.342817314635733,3,"Thin route - long-haul, rarely cancels",-0.574129871252137,0.8767309073998675
LAS-HOU,LAS,HOU,1235.0,2021,1,73.17,8.74,44.0,0.396,3.305566313515304,3,"Thin route - long-haul, rarely cancels",-0.0028832717330419307,-0.18870566054255308
LAS-LGB,LAS,LGB,231.0,2117,1,77.06,4.79,36.0,0.331,3.325720858019412,2,"Thin route - reliable, short delay tail",-0.6285392496102381,0.1402631438044671
LAS-MCI,LAS,MCI,1139.0,1992,4,76.36,6.0,38.0,0.653,3.29928933408768,0,"Trunk route - multi-carrier, unreliable",-0.09179136054080944,1.3864324093870724
LAS-MCO,LAS,MCO,2039.0,1959,5,74.37,7.74,44.0,0.306,3.2920344359947364,0,"Trunk route - multi-carrier, unreliable",0.25452079450518517,1.676219336208657
LAS-MSP,LAS,MSP,1299.0,2134,3,85.35,-0.09,24.0,1.031,3.329194415088451,2,"Thin route - reliable, short delay tail",-1.6362479667079795,1.327344004757066
LAS-PDX,LAS,PDX,763.0,2956,4,78.99,4.05,38.0,0.609,3.470704429722788,0,"Trunk route - multi-carrier, unreliable",-0.3091349066023661,1.8563388682365738
LAS-SFO,LAS,SFO,414.0,6115,5,60.59,17.81,69.0,0.703,3.7863964613723042,0,"Trunk route - multi-carrier, unreliable",3.2046232619223805,2.1805619525832225
LAS-SLC,LAS,SLC,368.0,3744,5,82.75,1.51,32.0,0.721,3.5733358400660675,0,"Trunk route - multi-carrier, unreliable",-0.6572209714047672,2.7330945301727696
LAX-BNA,LAX,BNA,1798.0,2320,4,80.72,4.64,31.0,0.948,3.3654879848909,3,"Thin route - long-haul, rarely cancels",-0.7157174300336258,1.61413475342487
LAX-HNL,LAX,HNL,2556.0,5514,6,76.69,8.79,46.0,0.417,3.741466761769755,0,"Trunk route - multi-carrier, unreliable",0.46312725021285256,3.0361509804123967
LAX-HOU,LAX,HOU,1390.0,1194,1,71.09,9.35,41.0,0.168,3.0770043267933502,3,"Thin route - long-haul, rarely cancels",-0.04794353872537606,-0.6917593662165487
LAX-OAK,LAX,OAK,337.0,2080,1,80.12,0.89,35.0,0.385,3.3180633349627615,2,"Thin route - reliable, short delay tail",-1.1620911318274618,0.2566591665107689
LGB-BNA,LGB,BNA,1785.0,365,1,88.74,-0.33,16.0,0.274,2.5622928644564746,3,"Thin route - long-haul, rarely cancels",-2.96685864596769,-1.0928149438413672
LGB-RNO,LGB,RNO,402.0,694,1,84.18,-0.57,33.2,0.432,2.841359470454855,2,"Thin route - reliable, short delay tail",-1.8099166694678388,-0.6097184477524715
